Gene.refGene	mis_ratio_score
ARHGAP40	0.9818181818181818
ARHGAP42	1.0
ARHGAP44	0.8958333333333334
ARHGAP45	0.64
ARHGAP5	0.8888888888888888
ARHGAP6	0.7571428571428571
ARHGAP8	0.5
ARHGAP8;PRR5-ARHGAP8	0.9550561797752809
ARHGAP9	0.9714285714285714
ARHGDIA	0.5714285714285714
ARHGDIB	1.0
ARHGDIG	0.9545454545454546
ARHGEF1	0.610655737704918
ARHGEF10	0.697463768115942
ARHGEF10L	0.9101123595505618
ARHGEF11	0.9605263157894737
ARHGEF12	0.9452054794520548
ARHGEF15	0.6593186372745491
ARHGEF16	0.9850746268656716
ARHGEF17	0.9518072289156626
ARHGEF18	0.5590969455511288
ARHGEF19	0.9838709677419355
ARHGEF2	0.676923076923077
ARHGEF25	0.9772727272727273
ARHGEF26	0.9855072463768116
ARHGEF28	0.7511520737327189
ARHGEF3	0.9333333333333333
ARHGEF33	1.0
ARHGEF35	0.975
ARHGEF37	0.9361702127659575
ARHGEF38	0.9772727272727273
ARHGEF39	1.0
ARHGEF4	0.890625
ARHGEF40	0.9583333333333334
ARHGEF5	0.9272727272727272
ARHGEF6	0.7761194029850746
ARHGEF7	0.7407407407407407
ARHGEF9	0.5548780487804879
ARID1A	0.5722789115646258
ARID1A;ARID1A	1.0
ARID1B	0.43743536711478803
ARID1B;LOC115308161	1.0
ARID2	0.577259475218659
ARID3A	0.8823529411764706
ARID3B	0.896551724137931
ARID3C	1.0
ARID4A	0.9642857142857143
ARID4B	0.9375
ARID5A	0.9148936170212766
ARID5B	0.7714285714285715
ARIH1	0.3897058823529412
ARIH2	1.0
ARL1	1.0
ARL10	1.0
ARL11	0.8823529411764706
ARL13A	1.0
ARL13B	0.6495726495726496
ARL14	0.9444444444444444
ARL14EP	0.8333333333333334
ARL14EPL	0.9473684210526315
ARL15	0.875
ARL16	1.0
ARL17A	0.0
ARL17A;ARL17B	1.0
ARL2	1.0
ARL2BP	0.6081081081081081
ARL3	0.62
ARL4A	1.0
ARL4C	1.0
ARL4D	1.0
ARL5A	0.9
ARL5B	1.0
ARL5C	1.0
ARL6	0.5033112582781457
ARL6IP1	0.5581395348837209
ARL6IP4	1.0
ARL6IP5	1.0
ARL6IP6	0.9583333333333334
ARL8A	0.8
ARL8B	1.0
ARL9	1.0
ARMC1	0.9090909090909091
ARMC10	1.0
ARMC12	0.9629629629629629
ARMC2	0.8285714285714286
ARMC3	0.953125
ARMC4	0.6216216216216216
ARMC5	0.5728643216080402
ARMC6	0.9736842105263158
ARMC7	0.9285714285714286
ARMC8	1.0
ARMC9	0.5963855421686747
ARMCX1	0.8235294117647058
ARMCX2	0.896551724137931
ARMCX3	1.0
ARMCX4	0.6666666666666666
ARMCX5	0.9666666666666667
ARMCX5-GPRASP2;BHLHB9	0.8709677419354839
ARMCX5-GPRASP2;GPRASP2	0.8135593220338984
ARMCX6	0.9
ARMH1	0.8571428571428571
ARMH3	1.0
ARMH4	0.9
ARMS2	0.7
ARMT1	1.0
ARNT	0.9629629629629629
ARNT2	0.5874125874125874
ARNTL	0.8333333333333334
ARNTL2	1.0
ARPC1A	1.0
ARPC1B	0.48868778280542985
ARPC2	0.875
ARPC4	1.0
ARPC4-TTLL3;TTLL3	0.9811320754716981
ARPC4;ARPC4-TTLL3	1.0
ARPC5	0.6666666666666666
ARPC5L	1.0
ARPIN;ARPIN-AP3S2	0.9230769230769231
ARPP19	1.0
ARPP21	0.9333333333333333
ARPP21;ARPP21	1.0
ARR3	0.7142857142857143
ARRB1	1.0
ARRB2	0.92
ARRDC1	1.0
ARRDC1-AS1	0.0
ARRDC2	1.0
ARRDC3	0.8888888888888888
ARRDC4	0.9655172413793104
ARRDC5	0.9666666666666667
ARSA	0.5418367346938775
ARSB	0.41940298507462687
ARSD	0.875
ARSF	0.8
ARSG	0.557632398753894
ARSG;ARSG	1.0
ARSH	0.875
ARSI	0.647887323943662
ARSJ	1.0
ARSK	0.8823529411764706
ARSL	0.44673539518900346
ART1	0.9428571428571428
ART3	1.0
ART4	0.7
ART5	1.0
ARTN	1.0
ARV1	0.5625
ARVCF	0.8740740740740741
ARX	0.41078305519897307
AS3MT	1.0
ASAH1	0.6086956521739131
ASAH2	1.0
ASAH2B	1.0
ASAP1	0.90625
ASAP2	0.9436619718309859
ASAP3	0.9285714285714286
ASB1	1.0
ASB10	0.7777777777777778
ASB11	0.8888888888888888
ASB12	0.9565217391304348
ASB13	1.0
ASB14	1.0
ASB15	0.975609756097561
ASB16	0.9183673469387755
ASB17	1.0
ASB18	1.0
ASB2	1.0
ASB3;GPR75-ASB3	1.0
ASB4	1.0
ASB5	1.0
ASB6	0.9444444444444444
ASB7	0.6923076923076923
ASB8	1.0
ASB9	0.9166666666666666
ASCC1	0.5161290322580645
ASCC2	1.0
ASCC3	0.8703703703703703
ASCL1	0.45454545454545453
ASCL2	1.0
ASCL3	0.9333333333333333
ASCL4	1.0
ASDURF	0.0
ASF1A	0.8888888888888888
ASF1A;MCM9	1.0
ASF1B	1.0
ASGR1	1.0
ASGR2	0.9166666666666666
ASH1L	0.7536764705882353
ASH2L	1.0
ASIC1	0.8461538461538461
ASIC2	0.9512195121951219
ASIC3	0.9577464788732394
ASIC4	0.2857142857142857
ASIC5	1.0
ASIP	0.8888888888888888
ASL	0.38169257340241797
ASMT	0.45454545454545453
ASMTL	1.0
ASNS	0.39849624060150374
ASNSD1	1.0
ASPA	0.3775811209439528
ASPDH	1.0
ASPG	0.9545454545454546
ASPH	0.5596330275229358
ASPHD1	1.0
ASPHD2	1.0
ASPM	0.5700261780104712
ASPN	0.35714285714285715
ASPRV1	0.9615384615384616
ASPSCR1	0.96
ASRGL1	0.586046511627907
ASS1	0.37358490566037733
ASTE1	0.96875
ASTE1;ATP2C1	1.0
ASTL	0.9047619047619048
ASTN1	0.9230769230769231
ASTN2	0.7121212121212122
ASTN2;ASTN2	0.0
ASXL1	0.5989071038251366
ASXL2	0.6801909307875895
ASXL3	0.5500770416024653
ASZ1	0.9032258064516129
ATAD1	0.5076923076923077
ATAD2	0.9866666666666667
ATAD2B	0.9622641509433962
ATAD3A	0.6984126984126984
ATAD3B	0.95
ATAD3C	1.0
ATAD5	0.8373983739837398
ATAT1	1.0
ATCAY	0.647887323943662
ATE1	0.8048780487804879
ATF1	0.9473684210526315
ATF2	0.8846153846153846
ATF3	0.7647058823529411
ATF4	0.8536585365853658
ATF5	0.7777777777777778
ATF6	0.5958702064896755
ATF6B	0.9743589743589743
ATF7-NPFF;NPFF	1.0
ATF7;ATF7-NPFF	0.0
ATF7IP	0.9390243902439024
ATF7IP2	0.9821428571428571
ATG10	1.0
ATG101	0.9411764705882353
ATG12	1.0
ATG13	0.918918918918919
ATG14	0.9743589743589743
ATG16L1	0.7878787878787878
ATG16L2	0.9583333333333334
ATG2A	0.975609756097561
ATG2B	0.8284023668639053
ATG3	1.0
ATG4A	0.8333333333333334
ATG4B	0.9444444444444444
ATG4C	1.0
ATG4D	0.9183673469387755
ATG5	0.7272727272727273
ATG7	0.8823529411764706
ATG9A	0.9777777777777777
ATG9B	0.9411764705882353
ATIC	0.711340206185567
ATL1	0.6980676328502415
ATL2	0.9696969696969697
ATL3	0.6006006006006006
ATM	0.5360891445003595
ATM;ATM	0.5
ATM;C11orf65	0.0
ATMIN	0.9866666666666667
ATN1	0.6862745098039216
ATOH1	0.8636363636363636
ATOH7	0.6825396825396826
ATOH8	1.0
ATOX1	1.0
ATP10A	0.7527472527472527
ATP10B	0.9831932773109243
ATP10D	1.0
ATP11A	0.7428571428571429
ATP11B	1.0
ATP11C	0.8450704225352113
ATP12A	0.9154929577464789
ATP13A1	0.8773584905660378
ATP13A2	0.5796019900497512
ATP13A2;ATP13A2	0.5
ATP13A3	0.6608695652173913
ATP13A4	0.8632478632478633
ATP13A5	0.935064935064935
ATP13A5;ATP13A5-AS1	1.0
ATP1A1	0.4711934156378601
ATP1A1-AS1	0.0
ATP1A1;ATP1A1-AS1	0.0
ATP1A2	0.6114285714285714
ATP1A3	0.5341830822711472
ATP1A3;ATP1A3	1.0
ATP1A4	0.9324324324324325
ATP1B1	0.5555555555555556
ATP1B2	1.0
ATP1B3	1.0
ATP1B4	0.8571428571428571
ATP23	0.5
ATP2A1	0.5838815789473685
ATP2A1-AS1	0.0
ATP2A1-AS1;ATP2A1	0.0
ATP2A1;ATP2A1-AS1	0.25
ATP2A2	0.536723163841808
ATP2A2;ATP2A2	0.0
ATP2A3	0.6576576576576577
ATP2B1	0.75
ATP2B2	0.5403508771929825
ATP2B3	0.7368421052631579
ATP2B4	0.7011494252873564
ATP2C1	0.5098039215686274
ATP2C2	0.8229665071770335
ATP2C2-AS1	0.0
ATP2C2-AS1;ATP2C2	0.0
ATP4A	0.75
ATP4B	1.0
ATP5F1A	0.6218487394957983
ATP5F1B	1.0
ATP5F1C	1.0
ATP5F1D	0.5980392156862745
ATP5F1E	0.55
ATP5IF1	1.0
ATP5MC1	1.0
ATP5MC2	1.0
ATP5MC3	0.8235294117647058
ATP5MD	0.8571428571428571
ATP5ME	0.875
ATP5MF	1.0
ATP5MF-PTCD1;PTCD1	0.925
ATP5MG	1.0
ATP5MGL	0.9090909090909091
ATP5MPL	1.0
ATP5PB	1.0
ATP5PD	1.0
ATP5PF	0.8888888888888888
ATP5PO	0.875
ATP6AP1	0.5797872340425532
ATP6AP1L	0.8823529411764706
ATP6AP2	0.6870748299319728
ATP6V0A1	0.9038461538461539
ATP6V0A2	0.5222772277227723
ATP6V0A4	0.5375494071146245
ATP6V0B	0.8333333333333334
ATP6V0C	0.76
ATP6V0D1	1.0
ATP6V0D2	0.9411764705882353
ATP6V0E1	1.0
ATP6V0E2	1.0
ATP6V1A	0.6448598130841121
ATP6V1B1	0.2946236559139785
ATP6V1B2	0.7647058823529411
ATP6V1C1	1.0
ATP6V1C2	0.9615384615384616
ATP6V1D	1.0
ATP6V1E1	0.5686274509803921
ATP6V1E2	1.0
ATP6V1F	1.0
ATP6V1G1	1.0
ATP6V1G2	1.0
ATP6V1G3	1.0
ATP6V1H	0.9615384615384616
ATP7A	0.5407454200884396
ATP7B	0.45608947804473904
ATP8A1	1.0
ATP8A2	0.5808383233532934
ATP8B1	0.33753943217665616
ATP8B2	0.9615384615384616
ATP8B3	0.8848484848484849
ATP8B3;ATP8B3	1.0
ATP8B4	0.9620253164556962
ATP9A	0.7
ATP9B	0.9270833333333334
ATPAF1	0.9
ATPAF2	0.6415094339622641
ATPSCKMT	0.9473684210526315
ATR	0.6143410852713178
ATRAID	1.0
ATRIP	0.6620370370370371
ATRIP-TREX1	0.0
ATRN	0.6476868327402135
ATRNL1	0.9620253164556962
ATRX	0.5508565310492506
ATXN1	0.6785714285714286
ATXN10	0.5714285714285714
ATXN1L	1.0
ATXN2	0.7222222222222222
ATXN2L	0.9423076923076923
ATXN3	0.5
ATXN3L	0.92
ATXN7	0.8524590163934426
ATXN7L1	1.0
ATXN7L2	1.0
ATXN7L3	0.85
ATXN7L3B	1.0
ATXN8OS	0.0
AUH	0.6190476190476191
AUNIP	0.9375
AUP1	0.9210526315789473
AURKA	0.9444444444444444
AURKAIP1	1.0
AURKB	0.85
AURKC	0.6486486486486487
AUTS2	0.6194125159642401
AVEN	0.972972972972973
AVIL	0.8526315789473684
AVL9	1.0
AVP	0.7638888888888888
AVPI1	1.0
AVPR1A	0.896551724137931
AVPR1B	0.9318181818181818
AVPR2	0.4358974358974359
AVPR2;AVPR2	1.0
AWAT1	0.8947368421052632
AWAT2	1.0
AXDND1	0.9850746268656716
AXDND1;NPHS2	1.0
AXIN1	0.6744186046511628
AXIN2	0.6147566718995291
AXL	0.6511627906976745
AZGP1	0.8461538461538461
AZI2	1.0
AZIN1	0.9230769230769231
AZIN2	0.9629629629629629
AZU1	0.9615384615384616
B2M	0.46153846153846156
B3GALNT1	0.9047619047619048
B3GALNT2	0.5605633802816902
B3GALNT2;B3GALNT2	1.0
B3GALT1	0.9375
B3GALT2	0.95
B3GALT4	1.0
B3GALT6	0.5429447852760736
B3GAT1	0.9411764705882353
B3GAT2	1.0
B3GAT3	0.5634517766497462
B3GLCT	0.5419354838709678
B3GNT10	0.0
B3GNT2	0.8
B3GNT3	0.9259259259259259
B3GNT4	1.0
B3GNT5	1.0
B3GNT6	1.0
B3GNT7	1.0
B3GNT8	0.8867924528301887
B3GNT9	1.0
B3GNTL1	0.9714285714285714
B4GALNT1	0.5645161290322581
B4GALNT1;B4GALNT1	1.0
B4GALNT2	0.9512195121951219
B4GALNT3	0.9404761904761905
B4GALNT4	0.9347826086956522
B4GALT1	0.7101449275362319
B4GALT2	1.0
B4GALT3	1.0
B4GALT4	1.0
B4GALT5	0.8125
B4GALT6	1.0
B4GALT7	0.556390977443609
B4GAT1	0.5108695652173914
B9D1	0.7831325301204819
B9D2	0.6071428571428571
BAALC	1.0
BAAT	0.6415094339622641
BABAM1	1.0
BABAM2	0.9565217391304348
BACE1	1.0
BACE2	0.875
BACH1	0.9649122807017544
BACH2	0.6127450980392157
BAD	1.0
BAG1	0.9642857142857143
BAG2	0.75
BAG3	0.6033630069238378
BAG4	1.0
BAG5	0.8461538461538461
BAG6	0.7916666666666666
BAHCC1	0.42857142857142855
BAHD1	1.0
BAIAP2	0.7727272727272727
BAIAP2;BAIAP2	1.0
BAIAP2L1	0.9743589743589743
BAIAP2L2	0.9682539682539683
BAIAP3	0.9866666666666667
BAIAP3;BAIAP3	1.0
BAK1	1.0
BAMBI	0.8888888888888888
BANF1	0.3333333333333333
BANF2	1.0
BANK1	0.971830985915493
BANP	0.9354838709677419
BAP1	0.534075723830735
BARD1	0.5867963454170351
BARD1;BARD1	0.0
BARHL1	1.0
BARHL2	0.9583333333333334
BARX1	1.0
BARX2	0.95
BASP1	0.9545454545454546
BATF	1.0
BATF2	1.0
BATF3	1.0
BAX	0.6818181818181818
BAZ1A	0.9253731343283582
BAZ1B	0.7053571428571429
BAZ2A	0.9642857142857143
BAZ2B	0.835
BBC3	0.9166666666666666
BBIP1	0.582089552238806
BBOF1	0.9565217391304348
BBOX1	0.8709677419354839
BBS1	0.37262872628726285
BBS10	0.38235294117647056
BBS12	0.369901547116737
BBS1;ZDHHC24	0.0
BBS2	0.3693251533742331
BBS4	0.39766081871345027
BBS5	0.45689655172413796
BBS7	0.4868686868686869
BBS9	0.4393063583815029
BBX	0.9649122807017544
BCAM	0.8208955223880597
BCAN	0.9571428571428572
BCAP29;DUS4L-BCAP29	1.0
BCAP31	0.5689655172413793
BCAR1	0.9098360655737705
BCAR3	0.9871794871794872
BCAS1	0.9285714285714286
BCAS2	1.0
BCAS3	0.8452380952380952
BCAS4	0.8636363636363636
BCAT1	0.8
BCAT2	0.6823529411764706
BCCIP	1.0
BCDIN3D	1.0
BCHE	0.5608108108108109
BCKDHA	0.3416030534351145
BCKDHA;BCKDHA	1.0
BCKDHB	0.367112810707457
BCKDK	0.5897435897435898
BCL10	0.422680412371134
BCL10;BCL10	1.0
BCL11A	0.5074626865671642
BCL11B	0.46238244514106586
BCL2	0.6666666666666666
BCL2A1	0.9230769230769231
BCL2L1	0.7142857142857143
BCL2L10	1.0
BCL2L11	0.875
BCL2L12	1.0
BCL2L13	0.975609756097561
BCL2L14	0.9523809523809523
BCL2L15	1.0
BCL2L2	1.0
BCL2L2-PABPN1;PABPN1	0.6666666666666666
BCL2L2;BCL2L2-PABPN1	1.0
BCL3	0.9428571428571428
BCL6	0.868421052631579
BCL6B	1.0
BCL7A	0.8181818181818182
BCL7B	0.8888888888888888
BCL7C	1.0
BCL9	0.9473684210526315
BCL9L	0.9214285714285714
BCLAF1	0.7746478873239436
BCLAF3	0.8
BCO1	0.8596491228070176
BCO2	0.8857142857142857
BCOR	0.5588752196836555
BCORL1	0.7727272727272727
BCR	0.712
BCS1L	0.2878787878787879
BDH1	0.9285714285714286
BDH2	0.95
BDKRB1	1.0
BDKRB2	0.9
BDNF	0.546875
BDNF;BDNF	1.0
BDNF;BDNF-AS	0.5
BDP1	0.8008130081300813
BEAN1	0.85
BEAN1-AS1	0.0
BECN1	0.9444444444444444
BECN2	0.75
BEGAIN	0.9333333333333333
BEND2	0.9056603773584906
BEND3	0.9761904761904762
BEND4	0.9636363636363636
BEND5	0.875
BEND6	1.0
BEND7	1.0
BEST1	0.6981664315937941
BEST2	1.0
BEST3	0.9024390243902439
BEST4	0.9473684210526315
BET1	0.8333333333333334
BET1L	0.875
BEX1	1.0
BEX2	0.95
BEX3	0.0
BEX4	0.9
BEX5	1.0
BFAR	1.0
BFSP1	0.7105263157894737
BFSP2	0.7078651685393258
BGLAP	0.8333333333333334
BGLAP;PMF1-BGLAP	0.6666666666666666
BGN	0.6153846153846154
BHLHA15	1.0
BHLHA9	0.6792452830188679
BHLHE22	0.9473684210526315
BHLHE23	1.0
BHLHE40	0.9545454545454546
BHLHE41	0.8490566037735849
BHMT	0.9285714285714286
BHMT2	0.9696969696969697
BICC1	0.6804733727810651
BICD1	0.9259259259259259
BICD2	0.6206896551724138
BICD2;BICD2	1.0
BICDL1	1.0
BICDL2	1.0
BICRA	0.7460815047021944
BICRAL	0.9863013698630136
BID	1.0
BIK	1.0
BIN1	0.5775656324582339
BIN2	1.0
BIN3	1.0
BIRC2	0.9772727272727273
BIRC3	0.8787878787878788
BIRC5	0.9444444444444444
BIRC6	0.8045602605863192
BIRC7	1.0
BIVM	1.0
BIVM-ERCC5;ERCC5	0.565625
BIVM;BIVM-ERCC5	0.6666666666666666
BLCAP	1.0
BLID	1.0
BLK	0.6458333333333334
BLM	0.5922953451043339
BLM;BLM	0.0
BLMH	1.0
BLNK	0.5763546798029556
BLNK;BLNK	0.0
BLOC1S1	1.0
BLOC1S1-RDH5	0.0
BLOC1S2	1.0
BLOC1S3	0.41818181818181815
BLOC1S4	1.0
BLOC1S5	0.72
BLOC1S6	0.4274193548387097
BLVRA	0.6666666666666666
BLVRB	0.92
BLZF1	1.0
BMERB1	1.0
BMF	0.9166666666666666
BMI1;COMMD3-BMI1	1.0
BMP1	0.37061769616026713
BMP10	0.96
BMP15	0.7755102040816326
BMP2	0.5679012345679012
BMP2K	0.9782608695652174
BMP3	1.0
BMP4	0.6763005780346821
BMP5	0.8461538461538461
BMP6	0.7058823529411765
BMP7	0.7741935483870968
BMP8A	0.9714285714285714
BMP8B	0.9130434782608695
BMPER	0.5794871794871795
BMPR1A	0.5838084378563284
BMPR1B	0.7393364928909952
BMPR2	0.36050955414012736
BMPR2;BMPR2	1.0
BMS1	0.8102189781021898
BMT2	1.0
BMX	0.8571428571428571
BNC1	0.8970588235294118
BNC2	0.7443181818181818
BNIP1	1.0
BNIP2	1.0
BNIP3	1.0
BNIP3L	0.8571428571428571
BNIP5	1.0
BNIPL	1.0
BOC	0.9270833333333334
BOD1	0.6
BOD1L1	0.9862385321100917
BOK	1.0
BOLA1	1.0
BOLA3	0.75
BOLA3-AS1	0.0
BOLL	1.0
BOP1	1.0
BORA	1.0
BORCS5	0.9285714285714286
BORCS6	1.0
BORCS7	1.0
BORCS8	1.0
BORCS8-MEF2B;MEF2B	0.9444444444444444
BPGM	0.75
BPHL	0.9565217391304348
BPI	0.8695652173913043
BPIFA1	1.0
BPIFA2	0.9285714285714286
BPIFA3	0.875
BPIFB1	0.9655172413793104
BPIFB2	1.0
BPIFB3	0.9655172413793104
BPIFB4	0.9761904761904762
BPIFB6	1.0
BPIFC	0.95
BPNT1	0.9166666666666666
BPNT2	0.5565217391304348
BPTF	0.670995670995671
BRAF	0.6160287081339713
BRAF;BRAF	1.0
BRAP	0.8235294117647058
BRAT1	0.5288169868554095
BRAT1;BRAT1	0.0
BRCA1	0.5013486470025232
BRCA1;BRCA1	0.3333333333333333
BRCA2	0.503765690376569
BRCA2;BRCA2	0.0
BRCC3	0.75
BRD1	0.7560975609756098
BRD2	0.6527777777777778
BRD3	0.9512195121951219
BRD4	0.4898373983739837
BRD7	0.9722222222222222
BRD8	1.0
BRD9	0.9722222222222222
BRDT	0.9444444444444444
BRF1	0.6090225563909775
BRF2	1.0
BRI3	0.875
BRI3BP	1.0
BRICD5	1.0
BRINP1	0.7142857142857143
BRINP2	0.9772727272727273
BRINP3	0.9772727272727273
BRIP1	0.5761986301369864
BRIX1	1.0
BRMS1	0.9354838709677419
BRMS1L	1.0
BROX	0.9411764705882353
BRPF1	0.6051779935275081
BRPF3	0.9878048780487805
BRS3	0.9090909090909091
BRSK1	0.9705882352941176
BRSK2	0.49714285714285716
BRWD1	0.85
BRWD3	0.603448275862069
BSCL2	0.6052631578947368
BSDC1	1.0
BSG	0.6153846153846154
BSN	0.8611825192802056
BSND	0.34558823529411764
BSPH1	1.0
BSPRY	0.975609756097561
BST1	0.9333333333333333
BST2	1.0
BSX	0.8333333333333334
BTAF1	0.9305555555555556
BTBD1	1.0
BTBD10	1.0
BTBD11	0.95
BTBD16	1.0
BTBD17	0.3974358974358974
BTBD18	1.0
BTBD19	1.0
BTBD2	0.8666666666666667
BTBD3	0.9230769230769231
BTBD6	0.9047619047619048
BTBD7	1.0
BTBD8	0.85
BTBD9	0.9166666666666666
BTC	1.0
BTD	0.503448275862069
BTD;BTD	1.0
BTF3	1.0
BTF3L4	1.0
BTG1	0.75
BTG2	0.875
BTG3	1.0
BTG4	0.8421052631578947
BTK	0.44294003868471954
BTK;BTK	1.0
BTLA	1.0
BTN1A1	0.9642857142857143
BTN2A1	0.9807692307692307
BTN2A2	0.8813559322033898
BTN3A1	0.9310344827586207
BTN3A2	0.8695652173913043
BTN3A3	0.9583333333333334
BTNL2	0.8461538461538461
BTNL3	0.9459459459459459
BTNL8	0.96875
BTNL9	0.9193548387096774
BTRC	0.6935483870967742
BUB1	0.6735504368546466
BUB1B	0.6534341524889729
BUB1B-PAK6;PAK6	1.0
BUB3	0.5870646766169154
BUD13	1.0
BUD23	0.9354838709677419
BUD31	1.0
BVES	0.8
BYSL	0.9714285714285714
BZW1	1.0
BZW2	0.9375
C10orf105	0.5
C10orf120	1.0
C10orf126	0.0
C10orf53	1.0
C10orf55	0.0
C10orf62	1.0
C10orf67	1.0
C10orf71	0.9090909090909091
C10orf82	1.0
C10orf88	1.0
C10orf90	0.625
C10orf95	0.6666666666666666
C11orf1	1.0
C11orf16	1.0
C11orf21	1.0
C11orf24	0.75
C11orf42	0.75
C11orf45	0.0
C11orf49	0.8
C11orf52	1.0
C11orf53	1.0
C11orf54	1.0
C11orf65	1.0
C11orf68	1.0
C11orf71	1.0
C11orf72	0.0
C11orf80	0.47619047619047616
C11orf86	1.0
C11orf87	1.0
C11orf91	1.0
C11orf94	1.0
C11orf95	0.8
C11orf97	1.0
C11orf98;LBHD1	1.0
C12orf4	0.23076923076923078
C12orf40	0.8
C12orf42	1.0
C12orf43	1.0
C12orf50	1.0
C12orf54	1.0
C12orf56	1.0
C12orf57	0.509090909090909
C12orf57;C12orf57	0.0
C12orf60	1.0
C12orf65	0.48695652173913045
C12orf66	0.8
C12orf71	1.0
C12orf75	1.0
C12orf77	1.0
C14orf180	1.0
C14orf28	0.8333333333333334
C14orf39	0.6153846153846154
C14orf93	0.7142857142857143
C15orf39	1.0
C15orf40	1.0
C15orf40;RAMAC	1.0
C15orf48	1.0
C15orf56	0.0
C15orf61	1.0
C15orf62	1.0
C16orf46	1.0
C16orf54	1.0
C16orf70	1.0
C16orf71	1.0
C16orf74	0.5
C16orf78	1.0
C16orf82	1.0
C16orf86	1.0
C16orf89	0.25
C16orf92	1.0
C16orf96	0.8695652173913043
C17orf102	0.0
C17orf107	0.75
C17orf50	1.0
C17orf67	0.0
C17orf75	1.0
C17orf77	1.0
C17orf78	1.0
C17orf80	1.0
C17orf97	0.4117647058823529
C17orf99	1.0
C18orf25	1.0
C18orf32	1.0
C18orf32;RPL17-C18orf32	0.0
C18orf54	0.0
C18orf63	1.0
C19orf12	0.5208333333333334
C19orf25	1.0
C19orf33	1.0
C19orf38	0.0
C19orf44	1.0
C19orf47	0.0
C19orf48	0.5
C19orf54	1.0
C19orf57	0.7777777777777778
C19orf71	0.8333333333333334
C19orf81	1.0
C19orf84	1.0
C1D	0.8571428571428571
C1GALT1	0.96
C1GALT1C1	0.7714285714285715
C1GALT1C1L	1.0
C1QA	0.56
C1QB	0.53125
C1QBP	0.4722222222222222
C1QC	0.47244094488188976
C1QL1	1.0
C1QL2	0.9411764705882353
C1QL3	0.9
C1QL4	1.0
C1QTNF1	0.875
C1QTNF12	0.9782608695652174
C1QTNF2	1.0
C1QTNF3	0.9411764705882353
C1QTNF3-AMACR	0.0
C1QTNF4	1.0
C1QTNF5	0.6089743589743589
C1QTNF5;MFRP	0.0
C1QTNF6	0.9259259259259259
C1QTNF7	1.0
C1QTNF8	1.0
C1QTNF9	1.0
C1QTNF9B	0.9230769230769231
C1QTNF9B;PCOTH	0.75
C1R	0.7246376811594203
C1RL	1.0
C1S	0.6395939086294417
C1orf100	1.0
C1orf105	1.0
C1orf109	1.0
C1orf112	1.0
C1orf115	1.0
C1orf116	0.8888888888888888
C1orf122	1.0
C1orf127	0.8888888888888888
C1orf131	1.0
C1orf141	0.0
C1orf146	0.5
C1orf158	1.0
C1orf159	1.0
C1orf162	1.0
C1orf167	0.3333333333333333
C1orf174	1.0
C1orf185	1.0
C1orf194	1.0
C1orf198	1.0
C1orf21	1.0
C1orf210	1.0
C1orf216	1.0
C1orf226	1.0
C1orf229	0.0
C1orf35	1.0
C1orf43	1.0
C1orf50	0.5
C1orf53	1.0
C1orf56	1.0
C1orf68	1.0
C1orf74	1.0
C1orf87	0.8
C1orf94	1.0
C2	0.6727272727272727
C20orf141	1.0
C20orf144	1.0
C20orf173	1.0
C20orf194	1.0
C20orf197	0.0
C20orf202	1.0
C20orf203	1.0
C20orf27	1.0
C20orf85	0.5
C20orf96	0.8
C21orf58	0.6666666666666666
C21orf62	1.0
C21orf91	1.0
C22orf15	1.0
C22orf23	0.5
C22orf31	1.0
C22orf34	1.0
C22orf42	1.0
C2CD2	0.8809523809523809
C2CD2L	0.9803921568627451
C2CD3	0.6211699164345403
C2CD4A	1.0
C2CD4B	1.0
C2CD4C	0.9782608695652174
C2CD4D	1.0
C2CD5	1.0
C2CD6	0.9705882352941176
C2orf15	1.0
C2orf16	0.8181818181818182
C2orf42	1.0
C2orf49	0.6666666666666666
C2orf68	1.0
C2orf69	0.4
C2orf72	1.0
C2orf73	1.0
C2orf76	1.0
C2orf78	1.0
C2orf80	1.0
C2orf81	1.0
C2orf88	1.0
C2orf91	0.0
C3	0.5755305867665418
C3AR1	0.8780487804878049
C3orf14	1.0
C3orf18	1.0
C3orf20	0.75
C3orf33	1.0
C3orf35	0.5
C3orf38	1.0
C3orf52	0.5454545454545454
C3orf56	0.5
C3orf62	1.0
C3orf70	1.0
C3orf80	0.5
C3orf84	1.0
C4A;C4B;C4B_2;LOC110384692	0.8857142857142857
C4B;C4B_2	0.9230769230769231
C4BPA	0.9166666666666666
C4BPB	0.7777777777777778
C4orf17	1.0
C4orf3	1.0
C4orf33	1.0
C4orf45	1.0
C4orf46	0.6666666666666666
C4orf47	0.8333333333333334
C4orf48	1.0
C4orf50	0.2
C4orf51	1.0
C4orf54	0.3888888888888889
C5	0.5889328063241107
C5AR1	0.7647058823529411
C5AR2	0.94
C5orf15	1.0
C5orf22	1.0
C5orf34	1.0
C5orf38	1.0
C5orf47	1.0
C5orf51	1.0
C5orf52	1.0
C5orf58	1.0
C6	0.6044776119402985
C6orf118	1.0
C6orf132	1.0
C6orf136	1.0
C6orf15	0.8571428571428571
C6orf163	1.0
C6orf201	1.0
C6orf226	1.0
C6orf47	1.0
C6orf52	1.0
C6orf58	1.0
C6orf62	1.0
C6orf89	1.0
C7	0.5700712589073634
C7orf25	1.0
C7orf26	0.7777777777777778
